GRB,Time,Tpos,Tneg,Flux,Fluxpos,Fluxneg
080503,89.145,0.316,-0.229,5.37720544e-09,7.9297936e-10,-7.9313414e-10
080503,89.751,0.348,-0.29,4.48376514e-09,6.6850572e-10,-6.68625075e-10
080503,90.419,0.246,-0.319,4.989697905e-09,7.5814296e-10,-7.58272125e-10
080503,90.95,0.321,-0.284,6.9812756e-09,8.6399395e-10,-8.6421958e-10
080503,91.548,0.281,-0.278,7.41063205e-09,9.28894185e-10,-9.29123085e-10
080503,92.14,0.285,-0.311,6.7194358e-09,8.53109755e-10,-8.53300505e-10
080503,92.763,0.327,-0.338,6.13745755e-09,7.59512545e-10,-7.596864e-10
080503,93.418,0.359,-0.328,4.03261523e-09,6.01216205e-10,-6.0131267e-10
080503,94.128,0.366,-0.351,5.6957296e-09,7.0486485e-10,-7.0503489e-10
080503,94.81,0.375,-0.316,5.38103788e-09,6.98762485e-10,-6.98913995e-10
080503,95.468,0.341,-0.283,6.60294205e-09,8.0682345e-10,-8.0701856e-10
080503,96.147,0.287,-0.338,4.37149405e-09,6.64189865e-10,-6.64292325e-10
080503,96.75,0.29,-0.317,4.564658945e-09,6.8053932e-10,-6.8064832e-10
080503,97.299,0.274,-0.259,5.114609725e-09,7.77101875e-10,-7.772245e-10
080503,98.036,0.356,-0.462,3.38388647e-09,5.045037205e-10,-5.04586942e-10
080503,98.737,0.283,-0.345,4.40960154e-09,6.5742369e-10,-6.57529965e-10
080503,99.318,0.325,-0.298,5.37225466e-09,7.35802865e-10,-7.3594729e-10
080503,99.982,0.296,-0.34,4.45706886e-09,6.57248745e-10,-6.57362105e-10
080503,100.645,0.371,-0.367,3.75088838e-09,5.59211965e-10,-5.59300255e-10
080503,101.32,0.249,-0.304,4.933770005e-09,7.496148e-10,-7.4972707e-10
080503,101.837,0.252,-0.267,5.25473631e-09,7.98396115e-10,-7.9852419e-10
080503,102.355,0.266,-0.266,5.128857115e-09,7.79258985e-10,-7.79377795e-10
080503,102.966,0.338,-0.345,3.93385905e-09,6.09211355e-10,-6.0929801e-10
080503,103.682,0.312,-0.378,5.9668126e-09,7.2907593e-10,-7.29242155e-10
080503,104.319,0.292,-0.325,4.41724244e-09,6.71130985e-10,-6.71229085e-10
080503,104.941,0.256,-0.329,4.591494745e-09,7.11056595e-10,-7.11159055e-10
080503,105.514,0.39,-0.317,3.916903555e-09,5.8396314e-10,-5.84055245e-10
080503,106.183,0.263,-0.279,5.098257545e-09,7.6008861e-10,-7.6020851e-10
080503,106.8,0.349,-0.354,3.88050246e-09,5.8958318e-10,-5.89669835e-10
080503,107.424,0.399,-0.275,5.320817015e-09,7.02861975e-10,-7.0299659e-10
080503,108.221,0.355,-0.398,3.62360581e-09,5.50555185e-10,-5.50638025e-10
080503,108.96,0.315,-0.384,3.843765645e-09,5.95261535e-10,-5.95347645e-10
080503,109.553,0.307,-0.279,4.72634137e-09,7.04640855e-10,-7.0475258e-10
080503,110.267,0.355,-0.407,3.581274025e-09,5.44130943e-10,-5.442171075e-10
080503,111.04,0.407,-0.419,3.377914905e-09,5.07414293e-10,-5.07495825e-10
080503,111.844,0.352,-0.397,3.69349552e-09,5.5066691e-10,-5.50760105e-10
080503,112.591,0.432,-0.395,3.344270965e-09,4.985972285e-10,-4.986794145e-10
080503,113.536,0.437,-0.513,2.836292815e-09,4.39245039e-10,-4.393112565e-10
080503,114.391,0.305,-0.418,3.83997408e-09,5.72517595e-10,-5.7261951e-10
080503,115.068,0.379,-0.372,3.694459625e-09,5.5081951e-10,-5.50915975e-10
080503,115.949,0.48,-0.502,2.7438025e-09,4.249309955e-10,-4.2499972e-10
080503,116.718,0.337,-0.289,4.429158865e-09,6.60363965e-10,-6.6048223e-10
080503,117.408,0.414,-0.353,3.61734594e-09,5.393344525e-10,-5.39433915e-10
080503,118.355,0.52,-0.534,2.633600775e-09,3.92656259e-10,-3.927267275e-10
080503,119.252,0.418,-0.377,3.48789318e-09,5.20030171e-10,-5.201248375e-10
080503,120.019,0.322,-0.349,4.13544801e-09,6.1658248e-10,-6.16696385e-10
080503,120.778,0.372,-0.437,3.426510375e-09,5.10871773e-10,-5.10962134e-10
080503,121.589,0.342,-0.439,3.5513944e-09,5.29499001e-10,-5.29595793e-10
080503,122.239,0.403,-0.307,3.907407475e-09,5.82579385e-10,-5.8268566e-10
080503,123.083,0.421,-0.442,3.21462473e-09,4.792856985e-10,-4.793724625e-10
080503,124.018,0.497,-0.514,2.80594994e-09,4.294640875e-10,-4.29540769e-10
080503,124.918,0.453,-0.403,3.348468555e-09,4.992443615e-10,-4.993359215e-10
080503,126.031,0.557,-0.66,2.35469866e-09,3.510877465e-10,-3.511556535e-10
080503,127.108,0.422,-0.521,2.995567975e-09,4.551787135e-10,-4.55265205e-10
080503,127.885,0.368,-0.354,3.96708879e-09,5.9151684e-10,-5.91636195e-10
080503,128.723,0.398,-0.47,3.30043716e-09,4.921134725e-10,-4.922126625e-10
080503,129.621,0.514,-0.5,2.78532714e-09,4.23231849e-10,-4.23312073e-10
080503,130.584,0.457,-0.449,3.16427327e-09,4.7180432e-10,-4.71897842e-10
080503,131.554,0.446,-0.513,2.98815107e-09,4.455548855e-10,-4.45645846e-10
080503,132.424,0.421,-0.424,3.34247083e-09,5.07908717e-10,-5.080093785e-10
080503,133.361,0.386,-0.516,3.1767178e-09,4.736706725e-10,-4.737671375e-10
080503,134.091,0.304,-0.344,4.414003505e-09,6.58168705e-10,-6.58304955e-10
080503,134.8,0.356,-0.406,3.658261815e-09,5.45481235e-10,-5.4559405e-10
080503,135.681,0.427,-0.525,2.926606945e-09,4.36390547e-10,-4.364820525e-10
080503,136.549,0.553,-0.442,2.80095665e-09,4.17660532e-10,-4.177490945e-10
080503,137.607,0.583,-0.504,2.52601941e-09,3.838722215e-10,-3.839525545e-10
080503,138.506,0.377,-0.317,3.957437385e-09,6.0143911e-10,-6.01568275e-10
080503,139.335,0.424,-0.451,3.137053245e-09,4.767555905e-10,-4.7685756e-10
080503,140.364,0.391,-0.606,2.795957365e-09,4.169520865e-10,-4.170444095e-10
080503,141.236,0.4,-0.481,3.117974975e-09,4.738589155e-10,-4.739603945e-10
080503,142.185,0.443,-0.55,2.8059761e-09,4.18464625e-10,-4.185583105e-10
080503,143.401,0.481,-0.773,2.220900615e-09,3.312107245e-10,-3.3128479e-10
080503,144.428,0.446,-0.545,2.811052775e-09,4.192078415e-10,-4.19300982e-10
080503,145.333,0.529,-0.46,2.88627858e-09,4.30429991e-10,-4.30525911e-10
080503,146.397,0.668,-0.534,2.39037872e-09,3.564788865e-10,-3.565583475e-10
080503,147.568,0.533,-0.502,2.65760857e-09,4.1968815e-10,-4.197718075e-10
080503,148.645,0.541,-0.545,2.648992665e-09,3.95042378e-10,-3.951302865e-10
080503,149.804,0.728,-0.618,2.07371628e-09,3.212456175e-10,-3.213124345e-10
080503,151.368,0.936,-0.835,1.624005715e-09,2.422016515e-10,-2.422560425e-10
080503,152.876,0.652,-0.573,2.345261985e-09,3.49767484e-10,-3.498460185e-10
080503,154.229,0.736,-0.7,1.973773635e-09,2.999943235e-10,-3.000591785e-10
080503,155.69,0.634,-0.726,2.06027876e-09,3.131383065e-10,-3.132059955e-10
080503,157.075,0.61,-0.751,2.05617382e-09,3.06700821e-10,-3.06768401e-10
080503,158.324,0.654,-0.639,2.163681065e-09,3.227258375e-10,-3.22797505e-10
080503,159.419,0.674,-0.441,2.508726015e-09,3.74166698e-10,-3.742506825e-10
080503,160.76,0.635,-0.666,2.151844755e-09,3.209466305e-10,-3.210184615e-10
080503,162.072,0.855,-0.677,1.77478814e-09,2.74964708e-10,-2.75021497e-10
080503,163.805,0.806,-0.879,1.63730971e-09,2.488864035e-10,-2.489390505e-10
080503,165.197,0.494,-0.585,2.55442808e-09,3.883006735e-10,-3.883826415e-10
080503,166.415,0.578,-0.725,2.12035956e-09,3.2231191e-10,-3.22380253e-10
080503,167.789,0.866,-0.795,1.663087665e-09,2.52810349e-10,-2.528634865e-10
080503,169.57,0.836,-0.915,1.578582145e-09,2.39964263e-10,-2.4001473e-10
080503,171.11,0.78,-0.704,1.889498105e-09,2.81847949e-10,-2.81909534e-10
080503,172.556,0.812,-0.666,1.8692301e-09,2.84145342e-10,-2.84205183e-10
080503,174.451,0.934,-1.083,1.34996391e-09,2.091774855e-10,-2.09218633e-10
080503,176.096,0.531,-0.71,2.19321189e-09,3.398296815e-10,-3.398973705e-10
080503,177.466,0.635,-0.839,1.94607183e-09,2.902991005e-10,-2.903615575e-10
080503,179.048,0.976,-0.947,1.500001865e-09,2.23761522e-10,-2.23809373e-10
080503,180.878,0.86,-0.855,1.65806331e-09,2.520428255e-10,-2.52096072e-10
080503,182.337,0.519,-0.598,2.58204541e-09,3.851599475e-10,-3.852435505e-10
080503,183.663,0.87,-0.807,1.67045334e-09,2.58835433e-10,-2.588864995e-10
080503,185.533,0.882,-0.999,1.512191335e-09,2.299057975e-10,-2.299510325e-10
080503,187.456,1.145,-1.041,1.33627678e-09,1.97205525e-10,-1.97243784e-10
080503,189.556,0.888,-0.955,1.50197422e-09,2.283583245e-10,-2.28402524e-10
080503,191.42,1.181,-0.976,1.30245844e-09,1.943224205e-10,-1.943608975e-10
080503,193.733,1.078,-1.133,1.25184647e-09,1.903495885e-10,-1.90383869e-10
080503,195.617,1.102,-0.806,1.472545855e-09,2.1969604e-10,-2.19739858e-10
080503,197.447,0.868,-0.728,1.75984424e-09,2.6256792e-10,-2.62619259e-10
080503,199.671,1.343,-1.356,1.04024477e-09,1.55190167e-10,-1.55222104e-10
080503,202.335,1.367,-1.322,1.014568185e-09,1.572164225e-10,-1.572465065e-10
080503,204.969,1.403,-1.267,1.006324515e-09,1.5896124e-10,-1.589912695e-10
080503,207.801,1.024,-1.429,1.12801157e-09,1.714777645e-10,-1.71513353e-10
080503,210.779,1.664,-1.953,7.61491985e-10,1.15759199e-10,-1.157833425e-10
080503,213.731,1.681,-1.288,9.4067327e-10,1.40306544e-10,-1.40337718e-10
080503,216.823,0.884,-1.411,1.21703187e-09,1.81523259e-10,-1.815637525e-10
080503,219.132,1.392,-1.424,9.7895734e-10,1.48810615e-10,-1.48842116e-10
080503,222.243,2.043,-1.719,7.45548555e-10,1.11207141e-10,-1.112316115e-10
080503,225.71,1.293,-1.424,1.032638205e-09,1.54033568e-10,-1.54067249e-10
080503,228.516,1.743,-1.513,8.6165917e-10,1.28527023e-10,-1.28555254e-10
080503,231.704,1.733,-1.445,8.57712825e-10,1.328895845e-10,-1.329167255e-10
080503,235.47,2.444,-2.034,6.26490035e-10,9.3447662e-11,-9.3468263e-11
080503,240.286,2.153,-2.372,6.1113248e-10,9.29005365e-11,-9.2919993e-11
080503,244.831,2.287,-2.392,5.8212976e-10,9.01934125e-11,-9.0211779e-11
080503,249.462,1.812,-2.344,6.65019355e-10,1.0108987e-10,-1.011111795e-10
080503,253.625,2.13,-2.351,6.2606221e-10,9.3378992e-11,-9.3399811e-11
080503,257.565,1.655,-1.809,5.16914624e-10,9.997916e-11,-9.9992022e-11
080503,261.56,2.184,-2.341,4.13361136e-10,7.54997765e-11,-7.55108945e-11
080503,265.831,1.932,-2.087,4.55121325e-10,8.5524561e-11,-8.5536442e-11
080503,269.694,2.627,-1.932,4.10068355e-10,7.4898805e-11,-7.49097595e-11
080503,274.16,2.266,-1.839,4.45606388e-10,8.3736852e-11,-8.37484605e-11
080503,289.746,7.211,-7.833,3.337303685e-10,6.69433855e-11,-6.69433855e-11
080503,300.707,6.279,-3.751,4.08425834e-10,9.15798925e-11,-9.15798925e-11
080503,317.83,11.722,-10.843,1.7538318e-10,3.947137975e-11,-3.947137975e-11
080503,341.763,10.355,-12.211,1.776862955e-10,3.980520315e-11,-3.980520315e-11
080503,368.144,19.076,-16.027,1.16023633e-10,2.60155641e-11,-2.60155641e-11
080503,413.549,31.34,-26.329,7.0917689e-11,1.58722966e-11,-1.58722966e-11
080503,495.367,74.888,-50.478,3.187962785e-11,7.2216206e-12,-7.2216206e-12
080503,707.559,925.791,-137.304,1.64369493e-12,3.29722711e-13,-3.29722711e-13
080503,144998.394,133480.502,-140094.685,3.674499e-14,0.0,inf
080426,269.037,36.662,-38.557,2.759996772e-11,6.05783412e-12,-6.05783412e-12
080426,342.897,30.499,-37.199,3.137002596e-11,6.86933676e-12,-6.86933676e-12
080426,404.76,36.333,-31.364,3.012540336e-11,6.76087776e-12,-6.76087776e-12
080426,470.585,25.669,-29.492,3.837768948e-11,8.62340076e-12,-8.62340076e-12
080426,572.111,44.494,-75.857,1.684427004e-11,3.794136372e-12,-3.794136372e-12
080426,653.059,36.258,-36.454,2.85158952e-11,6.37634556e-12,-6.37634556e-12
080426,774.764,87.557,-85.448,1.198527876e-11,2.706278796e-12,-2.706278796e-12
080426,935.455,52.231,-73.134,1.633564296e-11,3.666116376e-12,-3.666116376e-12
080426,1090.52,90.229,-102.834,8.54004528e-12,1.942976412e-12,-1.942976412e-12
080426,1241.886,56.707,-61.136,9.60283584e-12,2.168755524e-12,-2.168755524e-12
080426,1343.929,37.405,-45.336,1.388768472e-11,3.113095752e-12,-3.113095752e-12
080426,1449.138,47.532,-67.804,9.97084296e-12,2.243447388e-12,-2.243447388e-12
080426,1566.743,52.785,-70.073,9.37632852e-12,2.109681288e-12,-2.109681288e-12
080426,1732.42,85.186,-112.892,4.596830784e-12,1.15637184e-12,-1.15637184e-12
080426,1889.181,93.904,-71.575,7.8910884e-12,1.661517e-12,-1.661517e-12
080426,6136.643,157.218,-101.035,3.505475376e-12,9.1283634e-13,-9.1283634e-13
080426,6653.97,326.893,-360.108,1.314992484e-12,3.438956664e-13,-3.438956664e-13
080426,7420.57,538.138,-439.707,1.024397712e-12,2.56667112e-13,-2.56667112e-13
080426,13043.09,928.006,-1175.618,6.51815424e-13,1.431528696e-13,-1.431528696e-13
080426,21797.922,3969.537,-4155.842,2.882247732e-13,6.47094708e-14,-6.47094708e-14
080426,38574.148,10298.806,-9303.882,1.12272498e-13,3.068383968e-14,-3.068383968e-14
080426,75248.894,19417.062,-22896.354,2.718190332e-14,1.494952056e-14,-1.13477364e-14
080123,108.955,0.702,-0.607,1.535049788e-09,2.344575404e-10,-2.344571696e-10
080123,110.444,0.841,-0.787,1.234630924e-09,1.885727296e-10,-1.885724412e-10
080123,112.006,0.658,-0.721,1.40608596e-09,2.256007352e-10,-2.256004468e-10
080123,113.527,0.977,-0.863,1.092542012e-09,1.668706296e-10,-1.668703824e-10
080123,115.089,0.695,-0.586,1.596749672e-09,2.3803094e-10,-2.38030528e-10
080123,116.534,0.655,-0.749,1.431788168e-09,2.186857684e-10,-2.186854388e-10
080123,117.846,0.727,-0.657,1.47772246e-09,2.202872948e-10,-2.20286924e-10
080123,119.294,0.581,-0.721,1.571112148e-09,2.342090632e-10,-2.342086924e-10
080123,120.526,0.674,-0.651,1.490127368e-09,2.332421816e-10,-2.33241852e-10
080123,122.075,0.892,-0.875,1.158201628e-09,1.72655604e-10,-1.726553568e-10
080123,123.785,0.699,-0.818,1.301456912e-09,2.037105984e-10,-2.0371031e-10
080123,125.586,1.19,-1.102,8.92947376e-10,1.331136156e-10,-1.331134096e-10
080123,127.62,1.026,-0.844,1.094303312e-09,1.631301228e-10,-1.631298756e-10
080123,129.454,0.792,-0.808,1.257544716e-09,1.920725048e-10,-1.920721752e-10
080123,131.067,1.2,-0.822,1.013349432e-09,1.510622308e-10,-1.510619836e-10
080123,132.908,0.69,-0.641,1.485495664e-09,2.325172264e-10,-2.325168968e-10
080123,134.231,0.668,-0.634,1.572619244e-09,2.344337268e-10,-2.34433356e-10
080123,136.155,1.054,-1.256,8.86891388e-10,1.322108412e-10,-1.32210594e-10
080123,138.129,1.427,-0.92,8.57593656e-10,1.309855532e-10,-1.309853472e-10
080123,140.815,1.08,-1.259,8.60250644e-10,1.313913732e-10,-1.313911672e-10
080123,142.781,1.055,-0.886,1.055242004e-09,1.573072444e-10,-1.57306956e-10
080123,144.858,0.901,-1.022,1.065008876e-09,1.587632112e-10,-1.587629228e-10
080123,147.536,1.13,-1.777,6.8008222e-10,1.064499232e-10,-1.064497584e-10
080123,150.318,1.364,-1.652,6.674091e-10,1.019375344e-10,-1.019373696e-10
080123,153.443,1.525,-1.761,6.12481672e-10,9.35480608e-11,-9.35479372e-11
080123,156.609,1.445,-1.64,6.52396644e-10,9.96445896e-11,-9.96444248e-11
080123,159.436,1.37,-1.382,7.31253856e-10,1.11688874e-10,-1.116887092e-10
080123,162.081,1.206,-1.276,8.25200156e-10,1.230143832e-10,-1.230141772e-10
080123,164.396,0.957,-1.109,9.9149036e-10,1.478035992e-10,-1.47803352e-10
080123,166.567,0.915,-1.214,9.61677216e-10,1.43359314e-10,-1.433590668e-10
080123,168.974,1.537,-1.492,6.6457248e-10,1.01504234e-10,-1.015040692e-10
080123,172.201,1.654,-1.691,6.19789728e-10,9.23933896e-11,-9.23932248e-11
080123,175.447,1.65,-1.592,6.3879776e-10,9.75674504e-11,-9.75673268e-11
080123,178.513,1.778,-1.416,6.5987774e-10,9.83693672e-11,-9.83692024e-11
080123,182.331,1.402,-2.04,5.94640836e-10,9.0823134e-11,-9.08230104e-11
080123,185.395,1.87,-1.662,5.59569748e-10,8.75867092e-11,-8.75865856e-11
080123,188.676,1.511,-1.412,6.76054508e-10,1.058194808e-10,-1.05819316e-10
080123,192.203,1.685,-2.016,5.53285512e-10,8.24794336e-11,-8.247931e-11
080123,196.217,1.889,-2.329,4.85552712e-10,7.2382426e-11,-7.23823024e-11
080123,200.468,2.382,-2.361,4.31827088e-10,6.43733932e-11,-6.43733108e-11
080123,204.711,1.994,-1.862,3.735767152e-10,7.06492656e-11,-7.06491832e-11
080123,208.413,1.674,-1.709,4.035246244e-10,7.36735104e-11,-7.3673428e-11
080123,211.705,2.038,-1.618,5.599286e-10,8.3469758e-11,-8.34696344e-11
080123,216.119,2.166,-2.376,4.3504728e-10,6.8095772e-11,-6.80956484e-11
080123,220.323,1.988,-2.038,3.979458148e-10,6.83709056e-11,-6.83708232e-11
080123,241.397,16.67,-13.418,1.08736276e-10,2.3761482e-11,-2.3761482e-11
080123,274.881,25.81,-16.814,7.32745296e-11,1.644514892e-11,-1.644514892e-11
080123,405.212,198.863,-104.521,3.864421568e-12,9.51292756e-13,-9.51292756e-13
080123,1270.171,1189.305,-666.096,6.12086564e-13,1.34018656e-13,-1.34018656e-13
080123,9689.536,10113.932,-3920.508,1.191526248e-13,3.222453056e-14,-3.222453056e-14
080123,27700.657,31249.13,-4589.559,9.20408e-14,0.0,inf
071227,105.511,1.88,-1.938,3.665541594e-10,6.9318678e-11,-6.93187209e-11
071227,108.828,1.335,-1.437,7.63893273e-10,1.165697676e-10,-1.165698534e-10
071227,111.917,1.386,-1.754,6.85877049e-10,1.022448141e-10,-1.022448999e-10
071227,114.924,1.727,-1.621,6.43322394e-10,9.59011053e-11,-9.59011911e-11
071227,118.636,2.044,-1.984,5.34797835e-10,7.9723215e-11,-7.97233008e-11
071227,122.552,1.528,-1.872,6.33583236e-10,9.44493264e-11,-9.44494122e-11
071227,126.269,1.862,-2.19,5.10027375e-10,7.78299093e-11,-7.78299951e-11
071227,130.0,2.136,-1.869,4.065887826e-10,6.8726229e-11,-6.87262719e-11
071227,134.416,1.747,-2.281,5.19760098e-10,7.74815613e-11,-7.74816042e-11
071227,137.906,2.331,-1.743,3.795838761e-10,6.71481096e-11,-6.71481525e-11
071227,142.034,2.361,-1.797,4.252078545e-10,6.89780091e-11,-6.8978052e-11
071227,146.48,2.191,-2.085,4.243772247e-10,6.79549299e-11,-6.79549728e-11
071227,150.862,2.809,-2.192,2.790529599e-10,5.09479971e-11,-5.09479971e-11
071227,156.82,2.254,-3.149,2.517267753e-10,4.76038134e-11,-4.76038134e-11
071227,161.297,2.463,-2.222,4.39279698e-10,6.70338669e-11,-6.70339098e-11
071227,165.434,2.0,-1.675,3.796271193e-10,6.93102696e-11,-6.93103125e-11
071227,169.049,1.917,-1.614,3.950730927e-10,7.21303011e-11,-7.2130344e-11
071227,172.664,1.587,-1.698,4.14060933e-10,7.83026244e-11,-7.83026673e-11
071227,175.882,1.691,-1.631,4.200381471e-10,7.66882545e-11,-7.66882974e-11
071227,179.569,2.491,-1.996,3.030759303e-10,5.73143571e-11,-5.73144e-11
071227,183.72,1.995,-1.661,3.816131319e-10,6.96728604e-11,-6.96728604e-11
071227,187.615,2.219,-1.899,3.387370701e-10,6.18447687e-11,-6.18448116e-11
071227,193.94,3.354,-4.106,1.869947508e-10,3.414048066e-11,-3.414049782e-11
071227,200.465,3.596,-3.172,2.06114766e-10,3.763130943e-11,-3.763132659e-11
071227,239.367,7.404,-12.654,1.053896415e-10,2.204191704e-11,-2.204191704e-11
071227,276.079,45.911,-29.308,2.521779975e-11,5.66513805e-12,-5.66513805e-12
071227,464.098,344.309,-142.108,4.62198594e-12,8.8238865e-13,-8.8238865e-13
071227,10858.951,7308.068,-6574.543,1.736599722e-13,4.096903668e-14,-4.096903668e-14
071227,75614.94,190792.968,-54061.94,1.404089115e-14,4.91163387e-15,-4.91163387e-15
071227,314444.867,43704.072,-43704.072,2.568852e-14,0.0,inf
070809,126.691,99.17,-46.253,1.668627256e-11,3.766123282e-12,-3.766123282e-12
070809,300.86,108.035,-74.998,6.35671646e-12,1.433067422e-12,-1.433067422e-12
070809,561.108,88.488,-152.213,3.645569292e-12,9.48769294e-13,-9.48769294e-13
070809,786.988,201.093,-137.393,2.572808232e-12,6.77664902e-13,-6.77664902e-13
070809,1116.256,97.482,-128.175,3.85326316e-12,1.009850046e-12,-1.009850046e-12
070809,1331.625,167.947,-117.886,3.045359988e-12,7.97319774e-13,-7.97319774e-13
070809,1716.531,241.875,-216.96,2.642031714e-12,5.84778986e-13,-5.84778986e-13
070809,5484.612,125.895,-162.445,3.151037184e-12,8.21004196e-13,-8.21004196e-13
070809,5823.95,202.77,-213.442,2.181791804e-12,5.71393552e-13,-5.71393552e-13
070809,6187.84,114.684,-161.12,3.308002346e-12,8.65843942e-13,-8.65843942e-13
070809,6503.745,129.744,-201.221,2.921499672e-12,7.40160056e-13,-7.40160056e-13
070809,7178.898,562.814,-545.409,1.514662022e-12,2.928815462e-13,-2.928815462e-13
070809,11325.366,274.413,-262.152,1.72300836e-12,4.531691906e-13,-4.531691906e-13
070809,12008.377,268.375,-408.599,1.36433867e-12,3.572161398e-13,-3.572161398e-13
070809,12930.058,595.324,-653.306,1.131540242e-12,2.413910516e-13,-2.413910516e-13
070809,18154.13,1157.181,-1410.373,5.9790391e-13,1.295749494e-13,-1.295749494e-13
070809,23760.912,825.799,-1207.621,8.2097456e-13,1.628118668e-13,-1.628118668e-13
070809,67308.905,4057.787,-2947.136,1.623047088e-13,7.62233618e-14,-5.90724828e-14
070729,197.528,424.098,-102.435,4.1728078e-12,7.2559135e-13,-7.2559135e-13
070729,20143.228,49874.053,-16315.184,4.27835e-14,0.0,inf
070724A,74.764,1.493,-1.69,9.15248588e-10,1.855876586e-10,-1.83330686e-10
070724A,78.191,1.471,-1.934,8.4213323e-10,1.593636226e-10,-1.623043742e-10
070724A,81.354,1.36,-1.691,9.54736646e-10,1.635106072e-10,-1.715988452e-10
070724A,84.538,1.377,-1.824,8.37301128e-10,1.342344934e-10,-1.409279752e-10
070724A,87.406,1.385,-1.491,8.93390126e-10,1.430033556e-10,-1.489602394e-10
070724A,90.678,1.884,-1.886,6.71106264e-10,1.080689646e-10,-1.115744732e-10
070724A,93.88,1.38,-1.319,9.32096176e-10,1.487327592e-10,-1.525038924e-10
070724A,96.812,1.331,-1.552,8.65340608e-10,1.374683068e-10,-1.404128824e-10
070724A,99.331,1.226,-1.188,1.049430358e-09,1.629058894e-10,-1.660704884e-10
070724A,101.786,1.244,-1.229,1.024509828e-09,1.586817556e-10,-1.614151508e-10
070724A,104.351,1.098,-1.321,1.059775712e-09,1.609462328e-10,-1.63889231e-10
070724A,106.908,1.151,-1.459,9.7190545e-10,1.47409225e-10,-1.499129412e-10
070724A,109.479,1.115,-1.42,1.000551034e-09,1.516706906e-10,-1.541629826e-10
070724A,112.22,1.351,-1.626,8.39143818e-10,1.297346014e-10,-1.317313986e-10
070724A,115.318,1.861,-1.747,7.0866368e-10,1.075217502e-10,-1.093865238e-10
